index,X_img,Y_img,latitude,longitude
4256,40815,31291,-22.904102200000004,-43.6742483
4257,91988,35809,-22.9243798,-43.44458780000001
4258,76500,37165,-22.9304673,-43.5140968
4259,79921,36812,-22.928881399999998,-43.498746
4260,89169,35955,-22.925037600000003,-43.457241500000045
4261,89879,35910,-22.924835,-43.45405530000001
4262,96553,35057,-22.921005899999997,-43.4241004
4263,65100,38744,-22.937551900000045,-43.5652571
4264,63497,38770,-22.937670400000002,-43.57245310000001
4265,49919,38138,-22.934834600000002,-43.6333875
4266,83932,36391,-22.9269941,-43.480743000000004
4267,60674,39029,-22.938831299999954,-43.58512389999999
4268,44845,32444,-22.909280700000004,-43.6561595
4269,81235,36670,-22.9282441,-43.4928451
4270,49164,38065,-22.9345055,-43.636778500000005
4271,86135,36171,-22.9260059,-43.47085640000001
4272,76838,37131,-22.9303141,-43.51258079999999
4273,92038,35777,-22.9242367,-43.444362000000005
4274,72868,37542,-22.932156899999953,-43.5303961
4275,74819,37338,-22.931243000000002,-43.52164129999999
4276,90010,35929,-22.924919000000003,-43.4534652
4277,51837,37850,-22.9335388,-43.6247819
4278,69850,38259,-22.935378100000005,-43.543941200000006
4279,80527,36748,-22.9285948,-43.496026199999996
4280,96275,35113,-22.9212579,-43.42535029999995
4281,85700,36201,-22.926139300000003,-43.472809
4282,57793,38284,-22.9354868,-43.598052100000004
4283,56397,37949,-22.9339849,-43.6043178
4284,54502,37674,-22.9327498,-43.612820400000004
4285,56647,38002,-22.934222,-43.6031966
4286,47856,37518,-22.93204830000005,-43.6426465
4287,96551,35088,-22.921144199999954,-43.4241111
4288,93163,35700,-22.9238913,-43.4393139
4289,47037,37175,-22.930511799999998,-43.6463211
4290,82879,36500,-22.9274832,-43.485469099999996
4291,93797,35691,-22.9238518,-43.4364707
4292,86679,36128,-22.9258133,-43.4684156
4293,85022,36272,-22.9264605,-43.47585070000005
4294,43331,34750,-22.919627400000003,-43.662956199999996
4295,45340,31919,-22.9069237,-43.653938600000004
4296,43649,32943,-22.9115191,-43.6615293
4297,42031,31988,-22.9072333,-43.6687889
4298,45303,31814,-22.9064493,-43.65410489999999
4299,43265,33952,-22.916047199999998,-43.6632537
4300,44760,32385,-22.9090139,-43.65654039999999
4301,40162,30921,-22.902446,-43.677176200000005
4302,43559,33104,-22.912240500000003,-43.661931599999996
4303,82836,36529,-22.9276118,-43.485662100000006
4304,86133,36197,-22.926119699999997,-43.47086699999999
4305,85695,36226,-22.926253099999997,-43.47283039999999
4306,83928,36423,-22.9271375,-43.480759
4307,85065,36294,-22.926559400000002,-43.4756575
4308,57817,38322,-22.9356598,-43.5979447
4309,38227,30172,-22.899081900000002,-43.685862199999995
4310,41442,31684,-22.905866600000007,-43.6714319
4311,39511,30691,-22.901409399999995,-43.6801008
4312,42566,32330,-22.9087672,-43.66638929999995
4313,81243,36696,-22.9283627,-43.49281290000001
4314,40786,31305,-22.904166800000002,-43.67437700000005
4315,76484,37193,-22.930590899999995,-43.514168600000005
4316,47024,37198,-22.930615600000003,-43.6463801
4317,74861,37358,-22.931332,-43.52145350000001
4318,43970,35227,-22.9217669,-43.6600862
4319,78861,36944,-22.9294744,-43.5034988
4320,71063,37995,-22.9341925,-43.5384963
4321,75650,37279,-22.930976299999998,-43.517913
4322,61951,39082,-22.939068599999995,-43.5793892
4323,49154,38094,-22.9346371,-43.6368213
4324,48557,37846,-22.933520599999998,-43.6395029
4325,45205,36081,-22.9256009,-43.65454470000001
4326,49917,38168,-22.934968200000004,-43.633398199999995
4327,52212,37822,-22.9334136,-43.6230977
4328,60670,39055,-22.93895,-43.5851399
4329,71593,37868,-22.933619399999998,-43.536119799999994
4330,61497,39020,-22.938791900000002,-43.58142769999994
4331,50643,38064,-22.9344988,-43.630142
4332,47879,37560,-22.9322411,-43.6425445
4333,45751,36454,-22.9272758,-43.65209320000005
4334,64292,38764,-22.9376415,-43.5688836
4335,53975,37731,-22.93300680000005,-43.61518600000001
4336,74000,37449,-22.9317421,-43.5253159
4337,42005,32002,-22.9072947,-43.66890530000001
4338,40161,32620,-22.910067200000004,-43.677183199999995
4339,66763,39047,-22.938913000000003,-43.557796
4340,38207,30215,-22.8992746,-43.685953399999995
4341,56084,37931,-22.933906,-43.60572310000001
4342,72884,37566,-22.9322658,-43.53032619999999
4343,80427,36784,-22.928758,-43.49647139999999
4344,69894,38277,-22.935457199999952,-43.543742699999996
4345,59332,38682,-22.937275299999996,-43.5911427
4346,65059,38763,-22.937638700000004,-43.5654447
4347,38998,30455,-22.9003519,-43.6824021
4348,38785,30582,-22.9009202,-43.683357
4349,39913,33172,-22.9125457,-43.6782927
4350,53254,37769,-22.933174800000003,-43.6184207
4351,37578,29965,-22.898152900000003,-43.68877509999996
4352,76835,37155,-22.930422999999998,-43.5125915
4353,54500,37699,-22.9328635,-43.612831
4354,58890,38578,-22.936805900000053,-43.593127499999994
4355,43296,34763,-22.9196868,-43.6631117
4356,51841,37876,-22.9336586,-43.6247645
4357,63542,38787,-22.937744600000002,-43.5722492
4358,39362,30945,-22.9025509,-43.680766
4359,77237,37114,-22.930235199999995,-43.510789
4360,67532,38846,-22.9380114,-43.5543427
4361,82528,36565,-22.9277748,-43.48704610000001
4362,81861,36632,-22.9280762,-43.4900395
4363,37557,29907,-22.8978909,-43.68886630000001
4364,56642,38035,-22.9343704,-43.60321799999999
4365,59989,38844,-22.938001499999995,-43.5881976
4366,62757,38926,-22.938368699999998,-43.575773400000045
4367,38117,30097,-22.8987459,-43.6863557
4368,40144,30942,-22.902536099999995,-43.6772577
4369,56372,37972,-22.934088799999998,-43.604430300000004
4370,79927,36834,-22.9289803,-43.4987191
4371,43210,34052,-22.916495100000006,-43.6635006
4372,46390,36845,-22.9290297,-43.6492286
4373,44622,35679,-22.923797599999997,-43.657162500000005
4374,64292,38643,-22.9370979,-43.5688834
4375,40163,32943,-22.911519500000004,-43.67717400000001
4376,65835,38905,-22.9382732,-43.5619602
4377,40492,31656,-22.905743100000002,-43.6756966
4378,68930,38502,-22.936465099999996,-43.548071699999994
4379,40337,32132,-22.9078782,-43.6763915
4380,37592,29889,-22.897811899999997,-43.6887107
4381,39943,31307,-22.9041766,-43.6781589
4382,37173,29751,-22.8971942,-43.6905936
4383,37143,29790,-22.89736709999995,-43.69072769999999
4384,42773,32885,-22.911260100000003,-43.6654598
4385,42964,33429,-22.9136988,-43.6646011
4386,42789,32873,-22.911204200000004,-43.66538860000001
4387,37206,29734,-22.8971151,-43.69044339999999
4388,35365,29633,-22.8966651,-43.6987046
4389,35450,29651,-22.8967441,-43.6983237
4390,29811,30755,-22.9016988,-43.7236304
4391,25134,28772,-22.8928008,-43.74462129999999
4392,33080,30029,-22.898439099999994,-43.7089614
4393,26881,29420,-22.8957061,-43.7367811
4394,32247,30095,-22.898735600000006,-43.712700399999996
4395,31553,30196,-22.8991903,-43.71581170000005
4396,26123,31099,-22.9032424,-43.740182300000015
4397,25669,31618,-22.905573,-43.742220800000005
4398,30680,30319,-22.899743700000002,-43.7197331
4399,25267,31972,-22.9071584,-43.74402320000001
4400,37303,29380,-22.8955285,-43.69000909999999
4401,24084,28376,-22.8910217,-43.74933529999999
4402,23913,28270,-22.890544799999997,-43.750101
4403,22664,28037,-22.8894996,-43.7557069
4404,33830,29864,-22.897697899999997,-43.7055925
4405,26522,30699,-22.9014486,-43.7383932
4406,33013,29982,-22.898231600000003,-43.7092618
4407,36578,29453,-22.8958558,-43.693261099999994
4408,31531,30257,-22.8994621,-43.7159137
4409,31546,30221,-22.899303899999996,-43.715843899999996
4410,26374,29234,-22.8948714,-43.739055799999996
4411,26984,30343,-22.899849900000007,-43.736319900000005
4412,26519,30758,-22.9017112,-43.738404
4413,30749,30347,-22.8998685,-43.7194206
4414,26559,30772,-22.901777199999998,-43.7382243
4415,29205,30577,-22.900900099999998,-43.72635280000001
4416,30758,30372,-22.899981,-43.7193817
4417,27418,29368,-22.8954755,-43.73436989999999
4418,29797,30794,-22.9018736,-43.723694800000004
4419,34592,29752,-22.897198799999998,-43.702175399999994
4420,24580,28576,-22.891921099999998,-43.7471077
4421,26176,31158,-22.9035092,-43.7399462
4422,25329,32019,-22.907371,-43.7437469
4423,35955,29557,-22.8963241,-43.69605989999999
4424,26959,30313,-22.8997173,-43.73642989999995
4425,30546,29862,-22.8976915,-43.7203342
4426,32339,30135,-22.898918500000004,-43.71228730000001
4427,25698,31640,-22.9056711,-43.7420921
4428,35998,29605,-22.896536599999997,-43.6958668
4429,32302,30112,-22.898814699999996,-43.712453599999996
4430,33827,29890,-22.8978165,-43.705608600000005
4431,25631,31593,-22.9054611,-43.7423924
4432,34643,29769,-22.897272900000004,-43.701944700000006
4433,27565,29993,-22.8982792,-43.73371010000001
4434,25623,28949,-22.8935915,-43.7424246
4435,28143,30148,-22.898973599999998,-43.7311191
4436,27566,30034,-22.8984613,-43.7337074
4437,39101,29099,-22.8942686,-43.68193840000001
4438,28123,30181,-22.8991235,-43.731205
4439,24243,27809,-22.8884768,-43.74862019999999
4440,26538,29639,-22.8966926,-43.738320699999996
4441,30684,30249,-22.899426400000003,-43.719715400000005
4442,30716,30241,-22.899394100000002,-43.7195682
4443,30588,29832,-22.8975565,-43.7201453
4444,25145,31176,-22.903587500000004,-43.7445723
4445,25972,29089,-22.8942241,-43.7408582
4446,28737,30376,-22.8999965,-43.728453
4447,25277,31292,-22.904110400000004,-43.7439787
4448,26138,31148,-22.903463000000002,-43.7401152
4449,29277,30568,-22.900858799999998,-43.726028299999996
4450,35970,29585,-22.896447600000002,-43.6959902
4451,26015,30345,-22.8998589,-43.7406665
4452,33870,29914,-22.897925200000003,-43.70541550000001
4453,25573,30759,-22.9017154,-43.74264990000005
4454,35470,29677,-22.8968627,-43.698232499999996
4455,32993,30008,-22.8983452,-43.70935300000001
4456,26797,29375,-22.895503500000004,-43.737156299999995
4457,36580,29482,-22.895985600000003,-43.6932544
4458,36561,29556,-22.896316699999996,-43.6933375
4459,25301,31996,-22.9072704,-43.7438703
4460,38529,29131,-22.8944119,-43.684505299999955
4461,34672,29792,-22.897376700000002,-43.701816
4462,28669,30381,-22.9000205,-43.728756100000005
4463,26942,30278,-22.8995559,-43.7365077
4464,27349,29293,-22.895138699999997,-43.734679199999995
4465,30739,30318,-22.8997376,-43.719468899999995
4466,27421,29941,-22.8980457,-43.73435760000001
4467,29044,29512,-22.896121900000054,-43.7270756
4468,27567,29271,-22.8950401,-43.73370450000001
4469,30199,30601,-22.9010087,-43.721888299999996
4470,28159,29356,-22.8954197,-43.7310461
4471,29045,29536,-22.896226700000003,-43.7270671
4472,28181,29338,-22.895340699999952,-43.7309448
4473,29757,29674,-22.896849100000004,-43.7238744
4474,27599,29249,-22.894939,-43.733558200000004
4475,29750,29648,-22.896730499999997,-43.723905
4476,30187,30576,-22.900894599999997,-43.72194460000001
4477,23716,33293,-22.913090600000004,-43.7509864
4478,24316,33106,-22.9122488,-43.7482908
4479,22251,33415,-22.913636399999998,-43.7575615
4480,23432,32791,-22.9108374,-43.752257799999995
4481,21140,28754,-22.892716899999996,-43.7625467
4482,21583,33279,-22.913027800000002,-43.76055890000001
4483,20874,33322,-22.9132197,-43.7637403
4484,24239,32290,-22.9085891,-43.74863679999999
4485,23883,32616,-22.9100517,-43.75023540000001
4486,24258,32210,-22.9082284,-43.7485509
4487,21583,33313,-22.913180800000003,-43.7605562
4488,22229,33439,-22.9137428,-43.7576598
4489,24817,32568,-22.909834299999996,-43.746045800000005
4490,23045,33615,-22.9145334,-43.7539958
4491,22246,33376,-22.9134636,-43.757582
4492,19073,29901,-22.897865999999997,-43.7718218
4493,24301,33049,-22.9119936,-43.748357799999994
4494,20059,32018,-22.9073661,-43.76739880000006
4495,19401,30611,-22.901052399999994,-43.77034980000001
4496,23067,33583,-22.9143884,-43.75389660000001
4497,19298,29333,-22.8953163,-43.7708133
4498,24771,32522,-22.909626799999998,-43.7462496
4499,24350,33115,-22.9122901,-43.748137899999996
4500,23804,31768,-22.906243500000002,-43.7505897
4501,24792,32552,-22.9097634,-43.746155699999996
4502,24702,31692,-22.905906000000005,-43.746560699999996
4503,22906,32994,-22.9117491,-43.754618099999995
4504,23735,33359,-22.913387,-43.7509006
4505,20552,33101,-22.9122259,-43.76518600000001
4506,22499,33151,-22.9124507,-43.7564487
4507,23070,33542,-22.9142073,-43.7538832
4508,20243,29205,-22.8947431,-43.76657000000001
4509,20916,33413,-22.9136266,-43.763552499999996
4510,21370,33268,-22.9129779,-43.7615122
4511,23760,33312,-22.913173800000003,-43.750788199999995
4512,21942,28334,-22.8908341,-43.75894719999995
4513,21518,33234,-22.912823699999997,-43.76084889999999
4514,20949,33123,-22.9123271,-43.763402299999996
4515,24022,32299,-22.908628599999997,-43.7496131
4516,20314,32579,-22.909886299999997,-43.7662509
4517,21368,33243,-22.912864000000003,-43.7615221
4527,116786,26366,-22.882002200000006,-43.33329680000001
4528,116790,26648,-22.8832674,-43.333280699999996
4529,116834,26215,-22.881324799999998,-43.333082700000006
4530,134093,37273,-22.93094920000005,-43.25562480000005
4531,133838,37214,-22.930687300000002,-43.2567728
4532,133945,37213,-22.930679899999998,-43.2562908
4533,133769,37146,-22.930381000000004,-43.25707860000001
4534,134488,37438,-22.9316902,-43.2538546
4535,134224,37336,-22.931235700000002,-43.2550401
4575,96779,35659,-22.923708600000005,-43.423086600000005
4576,96837,35625,-22.9235554,-43.42282910000001
4577,95575,31997,-22.907274500000003,-43.42848879999995
4578,95819,32559,-22.9097948,-43.427394399999955
4579,95447,32619,-22.910066299999997,-43.4290628
4580,93990,31643,-22.9056836,-43.435602
4581,95011,32099,-22.9077291,-43.43102079999999
4582,95090,32024,-22.9073931,-43.4306667
4583,95349,32653,-22.9102167,-43.4295027
4584,95247,32295,-22.908608599999997,-43.429964000000005
4585,94053,31566,-22.905337399999997,-43.4353231
4586,95451,31721,-22.9060333,-43.429047700000005
4653,134772,50770,-22.991522999999997,-43.25257800000001
4654,121200,14648,-22.829411699999998,-43.3134867
5412,100941,4445,-22.783621099999998,-43.404407300000045
5413,99062,5517,-22.788433400000002,-43.4128401
5414,103486,2140,-22.773279000000002,-43.392986400000005
5415,102779,2994,-22.7771107,-43.396161600000006
5416,101667,4037,-22.781790200000003,-43.4011513
5417,103193,2461,-22.7747183,-43.39430070000001
5418,100428,4732,-22.784909,-43.4067113
5419,99476,6224,-22.7916082,-43.4109847
5420,102374,3365,-22.7787741,-43.397975300000006
5421,99713,5124,-22.7866687,-43.4099214
5422,103768,1885,-22.7721339,-43.39171990000004
5423,99275,5396,-22.7878903,-43.411883399999994
5424,102011,3711,-22.780327099999994,-43.3996061
5425,103892,2001,-22.772655,-43.391162800000004
5426,58021,10785,-22.812075900000004,-43.5970279
5427,58399,11308,-22.8144209,-43.595332400000004
5428,58572,11539,-22.8154578,-43.5945549
5429,57760,10428,-22.8104755,-43.5981997
5928,128637,21706,-22.8610888,-43.2801139
5929,128551,21702,-22.8610695,-43.28049730000001
6158,85157,30000,-22.898308900000004,-43.475243199999994
6159,84632,30196,-22.8991915,-43.477602499999996
6160,90255,30002,-22.898318199999995,-43.452368
6161,83697,30181,-22.8991223,-43.48179760000005
6162,92148,30624,-22.901110000000003,-43.4438691
6163,87459,30047,-22.898520700000002,-43.464912600000005
6164,86996,30022,-22.898407300000006,-43.4669938
6165,94260,31333,-22.904292599999998,-43.434390400000005
6166,88249,30279,-22.8995642,-43.461368799999995
6167,88786,30027,-22.898432000000003,-43.4589594
6168,88158,30028,-22.8984381,-43.461778800000005
6169,88218,30173,-22.899086399999998,-43.4615098
6170,83189,30068,-22.898615999999997,-43.484076300000005
6171,81436,30775,-22.901789700000002,-43.49194540000001
6172,84102,29957,-22.8981192,-43.4799783
6173,83151,30000,-22.898310600000002,-43.484249
6174,81384,30545,-22.900756799999996,-43.49218
6175,80003,30324,-22.8997642,-43.498378
6176,81462,30678,-22.9013512,-43.491825999999996
6177,83514,29987,-22.898251899999995,-43.48261850000001
6178,80024,30275,-22.899544900000006,-43.49828060000001
6179,78160,25942,-22.8800966,-43.5066462
6180,78888,28049,-22.889554000000004,-43.5033781
6181,79350,29366,-22.895467,-43.501307499999996
6182,80980,30554,-22.9007988,-43.49398920000001
6183,79083,28602,-22.892037199999997,-43.5025064
6184,78508,26944,-22.884594099999997,-43.5050838
6185,79049,23126,-22.867461,-43.502657299999996
6186,78187,24637,-22.8742406,-43.506524
6187,81651,22640,-22.865281099999997,-43.4909794
6188,83775,22262,-22.863583300000002,-43.4814461
6189,82432,22496,-22.864633899999998,-43.487472800000006
6190,80768,22920,-22.8665369,-43.494941000000004
6191,85019,21627,-22.8607336,-43.47586250000001
6192,80253,22983,-22.866821199999993,-43.49725219999995
6193,77850,25193,-22.876736100000002,-43.50804
6572,140921,42375,-22.9538488,-43.22498140000001
6573,142256,44312,-22.962539699999947,-43.2189933
6574,141991,43729,-22.959926799999998,-43.2201818
6575,141051,38610,-22.936953000000003,-43.22439990000005
6576,141071,41133,-22.948275700000003,-43.22430870000005
6577,140000,38027,-22.9343329,-43.2291166
6800,128004,20459,-22.855490500000002,-43.28295129999999
6801,127862,20640,-22.856302399999997,-43.283590200000006
6802,128129,20305,-22.8548021,-43.28239119999999
6803,127639,20833,-22.8571721,-43.2845933
6804,128098,19997,-22.853420399999997,-43.282532
6805,124264,20987,-22.857861899999996,-43.2997368
6806,123526,21291,-22.859223500000002,-43.3030515
6807,124580,20784,-22.856952399999997,-43.2983206
6808,121076,21770,-22.8613765,-43.3140437
6809,121303,21618,-22.8606943,-43.3130244
6810,121838,21766,-22.861356699999998,-43.3106266
6811,122181,21845,-22.861712600000004,-43.309087
6812,122903,21547,-22.860373,-43.305846900000006
6813,118593,23859,-22.870751800000004,-43.3251893
6814,119576,22442,-22.8643917,-43.320776
6815,120165,22412,-22.864258200000002,-43.318131400000006
6816,120525,22156,-22.863106499999954,-43.3165167
6817,117304,24036,-22.871543599999995,-43.3309724
6818,117929,23965,-22.8712276,-43.3281682
6819,116955,24249,-22.872499300000005,-43.332541
6820,117173,24116,-22.871902199999997,-43.331561300000004
6821,116853,24505,-22.8736494,-43.332996300000005
6834,134315,46748,-22.973473199999997,-43.25463040000005
6835,134203,48963,-22.983414500000002,-43.2551317
6836,135407,45476,-22.9677632,-43.24973
6837,134672,50426,-22.989977699999997,-43.25302909999996
6838,134050,48280,-22.9803481,-43.25582130000005
6839,134964,27809,-22.888479099999998,-43.2517178
6840,135018,27802,-22.8884446,-43.251474099999996
6841,135142,28198,-22.8902235,-43.250919799999956
6842,135108,28225,-22.8903431,-43.25107129999999
6843,134770,26947,-22.884608599999996,-43.252589799999996
6844,134870,27417,-22.886717499999996,-43.2521413
6845,134868,26388,-22.8821012,-43.25214919999999
6846,134844,27297,-22.8861782,-43.252255
6847,134842,26992,-22.8848126,-43.2522635
6848,134898,27351,-22.886420100000002,-43.2520119
6849,134807,26371,-22.8820252,-43.252421500000004
6850,134872,25797,-22.8794478,-43.2521318
6851,134930,25796,-22.879442600000054,-43.2518716
6852,133793,24937,-22.875588799999996,-43.2569716
6853,134482,24685,-22.8744559,-43.2538819
6854,134680,25249,-22.8769889,-43.25299280000005
6855,134572,24753,-22.8747642,-43.2534768
6856,134046,24919,-22.8755087,-43.2558386
6857,134740,25231,-22.876907399999997,-43.25272459999999
6858,134415,24765,-22.874814899999997,-43.25418219999999
6859,133735,24147,-22.8720434,-43.2572344
6860,134412,24503,-22.8736399,-43.2541928
6861,134145,24369,-22.87303820000005,-43.255392400000005
6862,134426,24419,-22.873261699999997,-43.2541339
6863,134182,24301,-22.8727328,-43.255228300000006
6864,133833,24130,-22.87196820000005,-43.2567944
6865,67140,29293,-22.895137999999996,-43.556103900000004
6866,67504,28862,-22.893204799999996,-43.554469000000005
6867,67811,27820,-22.888528200000003,-43.553092799999995
6868,68027,27066,-22.885142100000003,-43.5521224
6869,70452,27603,-22.8875546,-43.5412382
6870,70698,27658,-22.887801699999997,-43.5401345
6871,64517,40513,-22.945492299999994,-43.56787469999999
6872,64493,39893,-22.942709400000002,-43.5679832
6873,64576,40764,-22.946618,-43.56760979999999
6874,64322,40144,-22.943836900000004,-43.5687524
6875,64030,39174,-22.9394823,-43.5700593
6876,64003,39482,-22.940863,-43.5701807
6877,64120,39650,-22.94162,-43.5696579
6878,68488,25003,-22.875886099999995,-43.5500541
6882,139155,45702,-22.9687791,-43.2329083
6883,138825,45565,-22.9681662,-43.234388
6884,140121,46335,-22.97161929999995,-43.228574700000046
6885,139878,46110,-22.970611100000003,-43.229662
6886,120098,50592,-22.990726700000003,-43.3184326
6887,120893,48022,-22.9791929,-43.3148676
6888,120854,49828,-22.9872956,-43.3150429
6889,121347,44112,-22.9616443,-43.3128296
6890,119758,50937,-22.9922722,-43.31995899999999
6891,121230,46259,-22.971280599999996,-43.313355899999955
6892,121480,44969,-22.9654889,-43.312230400000004
6893,121075,47068,-22.9749092,-43.3140492
6894,120974,41888,-22.9516627,-43.314500900000006
6895,121220,43377,-22.9583448,-43.3134009
6896,118850,51952,-22.9968302,-43.324035699999996
6897,121002,40321,-22.9446297,-43.3143771
6904,118926,10363,-22.810182000000005,-43.3236941
7040,100358,7201,-22.7959924,-43.40702379999999
7690,109266,17089,-22.8403673,-43.3670485
7691,109319,17044,-22.840165100000004,-43.366807099999996
9493,32795,25643,-22.8787548,-43.710238700000005
9494,25233,21078,-22.8582675,-43.744179100000004
9495,29227,24082,-22.871751500000002,-43.726251500000004
9496,28077,23743,-22.870229600000002,-43.7314121
9497,31056,27018,-22.884927699999995,-43.7180439
9498,25180,20207,-22.8543626,-43.7444168
9499,26723,15709,-22.834172499999998,-43.7374897
9500,26094,17546,-22.842419100000047,-43.740313
9501,25503,19268,-22.85014569999995,-43.7429668
9502,28031,23816,-22.8705556,-43.7316213
9503,32316,26024,-22.8804648,-43.7123898
9504,29637,28135,-22.8899392,-43.724411200000006
9505,29757,24083,-22.871756399999953,-43.72387510000001
9506,30957,24032,-22.871527299999997,-43.7184875
9507,25370,21990,-22.862360599999995,-43.7435625
9508,31678,26529,-22.882734099999997,-43.7152504
9509,32431,24644,-22.8742733,-43.71187319999999
9510,25449,21930,-22.8620937,-43.7432084
9511,31545,24198,-22.8722704,-43.715849899999995
9512,26924,14867,-22.830395199999998,-43.736588499999996
9513,25389,19347,-22.8505018,-43.743478
9514,26394,16675,-22.8385086,-43.738966500000004
9515,25843,18282,-22.8457212,-43.741437899999994
9516,29736,24001,-22.8713859,-43.7239663
9517,26630,22669,-22.865410400000002,-43.7379084
9518,30121,23979,-22.8712874,-43.722238899999994
9519,26568,15914,-22.8350921,-43.7381871
9520,27408,13677,-22.825054299999998,-43.7344164
9521,25977,17624,-22.8427701,-43.740838700000005
9522,30943,24116,-22.871903999999997,-43.7185523
9523,32904,25066,-22.8761652,-43.709750500000006
9524,27058,14745,-22.8298464,-43.735987599999994
9525,25689,18467,-22.846549799999952,-43.742131199999996
9526,28921,28692,-22.8924423,-43.727624599999956
9527,26255,16823,-22.83917569999995,-43.73959249999999
9528,30326,27588,-22.887487699999998,-43.72132160000001
9529,30120,23896,-22.870916700000002,-43.7222443
9530,31504,24274,-22.872611499999994,-43.7160323
9531,25095,20196,-22.85431319999995,-43.7447976
9532,27268,13805,-22.825628899999998,-43.7350424
9533,29222,24164,-22.872117499999998,-43.726273
9534,25327,21128,-22.858494900000004,-43.7437553
9535,25989,22204,-22.863324200000005,-43.7407834
9536,26660,22797,-22.8659835,-43.737774
9537,28626,24253,-22.872517300000002,-43.72894980000005
9538,28651,24167,-22.8721321,-43.72883710000001
9539,25945,22273,-22.8636307,-43.740981899999994
9540,29315,11579,-22.8156388,-43.725858300000006
9541,28833,12113,-22.818034400000002,-43.728021500000004
9542,28185,12570,-22.8200864,-43.7309293
9543,28771,12056,-22.817782200000003,-43.72830050000001
9544,28252,12626,-22.8203385,-43.73062889999999
9545,29403,11608,-22.8157711,-43.725460500000004
9546,29229,10871,-22.812459800000003,-43.7262418
9547,28897,9312,-22.805464800000003,-43.72773209999999
9548,29399,8881,-22.803531000000007,-43.72548140000001
9549,28820,9276,-22.8053017,-43.728080799999994
9550,28967,10025,-22.8086643,-43.727421199999995
9551,29045,9959,-22.808368100000003,-43.72706719999999
9552,29149,10869,-22.812452,-43.726601200000005
10039,11142,20301,-22.8547841,-43.807415000000006
10040,10556,20745,-22.8567772,-43.8100436
10041,8956,21963,-22.862240999999997,-43.8172254
10042,9473,21576,-22.8605068,-43.814903900000004
10255,107745,31866,-22.9066868,-43.37387359999999
10256,107537,32431,-22.9092199,-43.374808200000004
10257,107406,32784,-22.91080430000005,-43.375392399999996
10258,107499,32833,-22.9110246,-43.3749759
10259,107719,32954,-22.9115692,-43.373991700000005
10310,83366,27680,-22.8878993,-43.483284900000044
10311,83394,27693,-22.887957099999998,-43.4831569
10312,107708,28636,-22.892188400000002,-43.374038399999996
10313,107636,28864,-22.8932138,-43.37436279999999
10314,107973,29413,-22.8956768,-43.372850099999994
10315,109027,31445,-22.904794700000004,-43.368121099999996
10686,115328,23456,-22.8689407,-43.339842399999995
10687,115319,23470,-22.869004899999997,-43.3398827
10688,115309,23485,-22.869070999999995,-43.3399255
10689,115271,23490,-22.869092300000002,-43.340095500000004
10690,117626,4209,-22.7825649,-43.3295264
11092,128359,35407,-22.922575100000003,-43.2813587
11093,131100,36006,-22.9252641,-43.2690589
11094,102032,41304,-22.949043,-43.399511000000004
11095,102519,41426,-22.9495878,-43.397325
11096,100254,41501,-22.9499275,-43.4074936
11097,99704,41559,-22.950187200000002,-43.409959900000004
11098,102940,41770,-22.951130699999997,-43.3954358
11099,97603,41798,-22.9512575,-43.4193911
11100,94423,41832,-22.951411200000006,-43.4336609
11101,102920,42309,-22.953549900000002,-43.395527699999995
11102,103043,42670,-22.955173600000002,-43.3949749
11103,102849,43024,-22.9567603,-43.3958454
11104,102448,43224,-22.957657300000005,-43.3976474
11105,102456,43410,-22.95849409999995,-43.39760739999999
11106,108275,27806,-22.8884628,-43.3714923
11107,107856,28185,-22.8901646,-43.3733738
11108,108787,29978,-22.898209700000002,-43.3691952
11109,108986,31169,-22.9035572,-43.36830199999995
11110,108541,31604,-22.9055104,-43.37030029999999
11111,108550,31635,-22.905649099999998,-43.3702602
11112,108605,31657,-22.905744900000002,-43.3700142
11113,108198,31675,-22.905828399999997,-43.371842199999996
11114,108203,31707,-22.9059718,-43.37181970000001
11115,108197,31741,-22.9061257,-43.37184679999999
11116,121826,31846,-22.906595699999993,-43.3106799
11117,121779,31872,-22.906712,-43.3108882
11120,23270,26201,-22.881261199999997,-43.7529866
11121,23078,27006,-22.884874,-43.75384759999999
11122,22958,27736,-22.888149399999996,-43.7543864
11123,96780,34780,-22.919761,-43.423081
11124,96494,34998,-22.920742500000003,-43.4243649
11125,96243,35014,-22.9208129,-43.4254934
11126,96774,35069,-22.921060599999997,-43.4231099
11127,97252,35180,-22.921557200000002,-43.4209653
11128,95898,35214,-22.9217114,-43.4270429
11129,95884,35244,-22.9218441,-43.427105399999995
11130,97134,35247,-22.921856299999998,-43.4214956
11131,96935,35340,-22.922274599999998,-43.422386599999996
11132,96015,35400,-22.9225433,-43.426513899999996
11133,95653,36016,-22.9253109,-43.428138499999996
11134,95243,36707,-22.928409099999996,-43.429982800000005
11135,95090,38244,-22.9353082,-43.43066520000001
11136,94831,39519,-22.941031799999944,-43.431827500000004
11137,94645,40479,-22.9453399,-43.4326628
11138,94361,41828,-22.9513918,-43.433939800000005
11139,94100,43097,-22.9570872,-43.435109
11140,93944,43849,-22.9604609,-43.4358114
11141,93892,44614,-22.963894399999997,-43.43604189999996
11142,93705,47285,-22.9758823,-43.436882700000005
11143,93648,48127,-22.979662500000003,-43.437140299999996
